y_U1,y_U2,y_U3,y_U4,y_U5,y_U6,y_U7,y_U8,y_L1,y_L2,y_L3,y_L4,y_L5,y_L6,y_L7,y_L8,alpha,Mach,Cl,Cm
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,0.5,0.65,0.144918,0.067114
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,1,0.65,0.182431,0.085442
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,1.5,0.65,0.219999,0.10407
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,2,0.65,0.258089,0.12275
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,2.5,0.65,0.295063,0.140768
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,3,0.65,0.331163,0.157447
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,3.5,0.65,0.366389,0.17275
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,4,0.65,0.400453,0.187045
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,4.5,0.65,0.432584,0.200129
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,5,0.65,0.462883,0.211931
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,5.5,0.65,0.491445,0.222432
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,6,0.65,0.518211,0.232393
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,6.5,0.65,0.542824,0.241006
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,7,0.65,0.565707,0.249025
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,7.5,0.65,0.586413,0.256284
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,8,0.65,0.605362,0.263032
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,8.5,0.65,0.621398,0.269059
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,9,0.65,0.635963,0.274538
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,9.5,0.65,0.64931,0.279417
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,10,0.65,0.660948,0.283971
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,10.5,0.65,0.669469,0.287062
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,11,0.65,0.678013,0.290517
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,11.5,0.65,0.684,0.292573
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,12,0.65,0.689814,0.294984
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,12.5,0.65,0.692455,0.295891
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,13,0.65,0.693705,0.29617
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,13.5,0.65,0.695816,0.297061
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,14,0.65,0.69519,0.296681
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,14.5,0.65,0.692872,0.295628
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,-2,0.7,-0.037626,-0.01912
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,-1.5,0.7,0.001763,-0.000272
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,-1,0.7,0.041277,0.018919
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,-0.5,0.7,0.082333,0.038335
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,0,0.7,0.123596,0.058001
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,0.5,0.7,0.166228,0.076335
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,1,0.7,0.207653,0.09412
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,1.5,0.7,0.24877,0.110661
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,2,0.7,0.289056,0.12556
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,2.5,0.7,0.328171,0.139281
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,3,0.7,0.365715,0.151711
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,3.5,0.7,0.401923,0.162897
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,4,0.7,0.436166,0.173041
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,4.5,0.7,0.4685,0.182327
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,5,0.7,0.498183,0.190683
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,5.5,0.7,0.52642,0.198323
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,6,0.7,0.553323,0.20567
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,6.5,0.7,0.578191,0.212613
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,7,0.7,0.601412,0.219115
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,7.5,0.7,0.623019,0.225342
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,8,0.7,0.642451,0.231168
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,8.5,0.7,0.660315,0.236674
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,9,0.7,0.675854,0.241937
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,9.5,0.7,0.689879,0.246868
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,10,0.7,0.701418,0.251838
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,10.5,0.7,0.710932,0.256435
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,11,0.7,0.720703,0.260878
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,11.5,0.7,0.729151,0.264868
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,12,0.7,0.735349,0.268747
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,12.5,0.7,0.741193,0.272263
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,13,0.7,0.745359,0.275373
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,13.5,0.7,0.74722,0.278123
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,14,0.7,0.748223,0.28056
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,14.5,0.7,0.748093,0.282539
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,-2,0.75,-0.034925,-0.021011
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,-1.5,0.75,0.011642,0.001074
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,-1,0.75,0.058382,0.021171
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,-0.5,0.75,0.105864,0.039352
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,0,0.75,0.153431,0.055708
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,0.5,0.75,0.200284,0.070163
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,1,0.75,0.246075,0.082774
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,1.5,0.75,0.291304,0.093759
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,2,0.75,0.335262,0.103408
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,2.5,0.75,0.377996,0.111627
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,3,0.75,0.419571,0.118836
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,3.5,0.75,0.457891,0.124999
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,4,0.75,0.494213,0.130647
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,4.5,0.75,0.529128,0.135622
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,5,0.75,0.561583,0.14033
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,5.5,0.75,0.591996,0.144752
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,6,0.75,0.620111,0.149169
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,6.5,0.75,0.645458,0.15372
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,7,0.75,0.669262,0.158331
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,7.5,0.75,0.691293,0.162968
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,8,0.75,0.711665,0.167597
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,8.5,0.75,0.730112,0.172602
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,9,0.75,0.747123,0.177802
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,9.5,0.75,0.76281,0.18303
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,10,0.75,0.777512,0.188162
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,10.5,0.75,0.790552,0.193393
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,11,0.75,0.80127,0.199165
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,11.5,0.75,0.811773,0.2046
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,12,0.75,0.821,0.210192
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,12.5,0.75,0.828435,0.215994
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,13,0.75,0.835244,0.221474
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,13.5,0.75,0.840971,0.227071
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,14,0.75,0.845886,0.232518
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,14.5,0.75,0.849914,0.23769
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,-2,0.8,-0.058006,-0.044642
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,-1.5,0.8,0.021276,-0.02608
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,-1,0.8,0.090099,-0.006974
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,-0.5,0.8,0.152473,0.007631
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,0,0.8,0.210722,0.017902
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,0.5,0.8,0.265291,0.024578
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,1,0.8,0.319071,0.028316
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,1.5,0.8,0.369331,0.030519
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,2,0.8,0.417001,0.031511
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,2.5,0.8,0.463061,0.031141
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,3,0.8,0.506408,0.030328
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,3.5,0.8,0.547195,0.029259
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,4,0.8,0.585163,0.028238
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,4.5,0.8,0.622286,0.026671
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,5,0.8,0.65653,0.02571
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,5.5,0.8,0.688284,0.025398
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,6,0.8,0.718881,0.02503
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,6.5,0.8,0.748441,0.024532
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,7,0.8,0.773006,0.026514
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,7.5,0.8,0.798901,0.027387
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,8,0.8,0.820214,0.030506
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,8.5,0.8,0.839896,0.03449
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,9,0.8,0.858668,0.038656
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,9.5,0.8,0.875653,0.043573
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,10,0.8,0.891468,0.04894
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,10.5,0.8,0.906422,0.054676
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,11,0.8,0.919174,0.061703
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,11.5,0.8,0.928672,0.070031
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,12,0.8,0.940022,0.077115
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,12.5,0.8,0.948323,0.085767
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,13,0.8,0.957351,0.09371
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,13.5,0.8,0.965024,0.102101
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,14,0.8,0.973077,0.110198
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,14.5,0.8,0.979667,0.118589
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,-2,0.85,-0.091901,-0.007575
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,-1.5,0.85,-0.009966,-0.035503
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,-1,0.85,0.091027,-0.068573
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,-0.5,0.85,0.206367,-0.102416
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,0,0.85,0.304713,-0.123009
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,0.5,0.85,0.366667,-0.124113
0.0691,0.085,0.085,0.076,0.063,0.0481,0.0325,0.0169,-0.0283,-0.0318,-0.0347,-0.0366,-0.0359,-0.0323,-0.0258,-0.016,1,0.85,0.407292,-0.117791
